cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,cement_cat,slag_cat,ash_cat,water_cat,superplastic_cat,coarseagg_cat,fineagg_cat,age_cat
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,niedrig,niedrig,hoch,mittel,mittel,mittel,hoch,niedrig
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,13.18,niedrig,mittel,mittel,mittel,mittel,hoch,mittel,niedrig
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,niedrig,hoch,niedrig,mittel,mittel,mittel,hoch,niedrig
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7,14.64,niedrig,hoch,niedrig,mittel,niedrig,mittel,hoch,niedrig
222.4,0.0,96.7,189.3,4.5,967.1,870.3,3,11.58,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,niedrig
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,mittel,niedrig,hoch,hoch,hoch,mittel,niedrig,niedrig
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,hoch,niedrig,niedrig,mittel,niedrig,hoch,mittel,niedrig
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,56.74,mittel,niedrig,hoch,mittel,hoch,hoch,niedrig,hoch
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,niedrig,hoch,hoch,hoch,mittel,niedrig,mittel,niedrig
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,mittel,mittel,mittel,hoch,mittel,niedrig,niedrig,niedrig
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.11,hoch,mittel,hoch,niedrig,mittel,niedrig,niedrig,niedrig
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61,hoch,mittel,hoch,niedrig,hoch,mittel,mittel,niedrig
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,33.02,hoch,hoch,niedrig,hoch,niedrig,niedrig,niedrig,niedrig
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,36.45,hoch,mittel,niedrig,hoch,niedrig,niedrig,niedrig,niedrig
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,52.01,hoch,mittel,mittel,niedrig,hoch,mittel,niedrig,niedrig
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,niedrig,hoch,niedrig,hoch,niedrig,niedrig,hoch,niedrig
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,28.68,mittel,niedrig,mittel,niedrig,hoch,mittel,hoch,niedrig
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7,59.09,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,niedrig
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,24.66,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,niedrig
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,17.57,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,niedrig
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,46.39,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,31.27,niedrig,mittel,hoch,niedrig,mittel,hoch,mittel,niedrig
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,66.9,hoch,hoch,niedrig,niedrig,hoch,niedrig,hoch,niedrig
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,niedrig,hoch,hoch,hoch,mittel,niedrig,niedrig,niedrig
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,mittel,niedrig,niedrig,mittel,niedrig,hoch,hoch,niedrig
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,niedrig,hoch,niedrig,mittel,niedrig,mittel,hoch,niedrig
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,29.75,niedrig,mittel,hoch,niedrig,mittel,mittel,hoch,niedrig
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,niedrig,niedrig,hoch,mittel,hoch,niedrig,hoch,niedrig
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.07,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,mittel,hoch,niedrig,mittel,hoch,niedrig,mittel,niedrig
250.0,180.0,95.0,159.0,9.5,860.0,800.0,28,67.87,mittel,hoch,mittel,niedrig,hoch,niedrig,mittel,niedrig
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23,niedrig,hoch,hoch,hoch,mittel,niedrig,niedrig,niedrig
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,38.56,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,hoch
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,hoch,hoch,niedrig,hoch,mittel,niedrig,mittel,niedrig
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14,22.32,mittel,niedrig,hoch,hoch,mittel,hoch,mittel,niedrig
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,niedrig
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,hoch,niedrig,niedrig,mittel,niedrig,mittel,mittel,niedrig
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14,25.69,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,niedrig
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,hoch,hoch,niedrig,mittel,mittel,niedrig,mittel,niedrig
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91,67.8,hoch,hoch,niedrig,mittel,hoch,mittel,mittel,hoch
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,24.89,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,niedrig
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,47.82,niedrig,niedrig,hoch,niedrig,mittel,hoch,mittel,hoch
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,35.57,niedrig,niedrig,hoch,niedrig,mittel,hoch,mittel,hoch
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,58.8,hoch,niedrig,niedrig,niedrig,hoch,niedrig,hoch,hoch
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7,35.1,hoch,hoch,niedrig,mittel,hoch,mittel,mittel,niedrig
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,mittel,niedrig,niedrig,hoch,niedrig,mittel,hoch,niedrig
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,28.8,mittel,hoch,niedrig,mittel,mittel,hoch,niedrig,niedrig
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7,30.28,hoch,hoch,niedrig,hoch,niedrig,niedrig,niedrig,niedrig
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,mittel,niedrig,niedrig,mittel,niedrig,hoch,mittel,niedrig
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3,24.1,hoch,hoch,niedrig,mittel,hoch,mittel,mittel,niedrig
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,34.9,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,niedrig
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,29.55,hoch,mittel,hoch,hoch,mittel,niedrig,niedrig,niedrig
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,14.4,niedrig,niedrig,hoch,niedrig,niedrig,mittel,hoch,niedrig
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,55.83,mittel,niedrig,mittel,niedrig,hoch,mittel,hoch,hoch
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,hoch,niedrig,niedrig,mittel,niedrig,hoch,hoch,niedrig
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,43.01,hoch,mittel,niedrig,hoch,niedrig,niedrig,niedrig,hoch
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,15.36,mittel,niedrig,mittel,niedrig,hoch,mittel,hoch,niedrig
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63,niedrig,hoch,niedrig,mittel,niedrig,hoch,mittel,niedrig
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,niedrig,hoch,hoch,mittel,mittel,niedrig,niedrig,niedrig
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,34.77,hoch,mittel,mittel,niedrig,hoch,niedrig,hoch,niedrig
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,36.3,hoch,mittel,niedrig,niedrig,hoch,niedrig,mittel,niedrig
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,mittel,hoch,niedrig,niedrig,mittel,mittel,hoch,niedrig
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28,56.7,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,niedrig
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100,63.53,mittel,mittel,hoch,niedrig,hoch,hoch,mittel,hoch
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,mittel,niedrig,niedrig,mittel,niedrig,hoch,mittel,niedrig
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,niedrig,hoch,hoch,mittel,hoch,niedrig,niedrig,niedrig
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,mittel,niedrig,niedrig,mittel,niedrig,mittel,hoch,hoch
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,mittel,niedrig,niedrig,mittel,niedrig,hoch,hoch,hoch
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,73.7,hoch,mittel,niedrig,niedrig,hoch,mittel,hoch,hoch
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100,53.9,niedrig,mittel,mittel,mittel,mittel,hoch,mittel,hoch
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,mittel,mittel,mittel,hoch,mittel,niedrig,niedrig,niedrig
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,53.96,mittel,mittel,hoch,niedrig,hoch,hoch,mittel,hoch
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3,21.29,niedrig,mittel,hoch,niedrig,mittel,mittel,hoch,niedrig
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,41.37,hoch,niedrig,niedrig,niedrig,mittel,niedrig,mittel,niedrig
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,niedrig,hoch,niedrig,mittel,niedrig,niedrig,hoch,niedrig
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,hoch,niedrig,niedrig,mittel,niedrig,hoch,hoch,niedrig
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,39.61,niedrig,niedrig,hoch,mittel,mittel,hoch,mittel,hoch
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,niedrig,niedrig,hoch,hoch,mittel,hoch,niedrig,niedrig
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3,41.1,hoch,mittel,niedrig,niedrig,hoch,mittel,hoch,niedrig
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,mittel,hoch,hoch,mittel,hoch,niedrig,hoch,niedrig
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,niedrig,niedrig,hoch,hoch,hoch,niedrig,niedrig,niedrig
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,mittel,mittel,mittel,hoch,mittel,niedrig,mittel,niedrig
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,38.41,mittel,hoch,niedrig,hoch,niedrig,niedrig,niedrig,hoch
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,22.5,mittel,niedrig,mittel,niedrig,hoch,mittel,hoch,niedrig
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.3,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,hoch
277.1,0.0,97.4,160.6,11.8,973.9,875.6,14,41.89,mittel,niedrig,mittel,niedrig,hoch,mittel,hoch,niedrig
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,33.7,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,niedrig
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,niedrig,hoch,niedrig,mittel,mittel,mittel,hoch,niedrig
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,niedrig
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28,44.13,hoch,niedrig,niedrig,hoch,mittel,hoch,niedrig,niedrig
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,48.72,mittel,niedrig,mittel,niedrig,mittel,mittel,hoch,hoch
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,56,51.43,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,hoch
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,niedrig,hoch,hoch,mittel,hoch,niedrig,mittel,niedrig
491.0,26.0,123.0,201.0,3.9,822.0,699.0,28,57.92,hoch,mittel,hoch,hoch,mittel,niedrig,niedrig,niedrig
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,niedrig,niedrig,hoch,mittel,hoch,niedrig,hoch,niedrig
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91,66.6,mittel,hoch,niedrig,mittel,mittel,hoch,niedrig,hoch
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,hoch
250.0,0.0,95.7,191.8,5.3,948.9,857.2,100,41.16,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,hoch
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,45.08,niedrig,niedrig,hoch,niedrig,mittel,hoch,mittel,hoch
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,niedrig,niedrig,hoch,niedrig,hoch,mittel,hoch,niedrig
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.6,hoch,niedrig,niedrig,mittel,niedrig,niedrig,mittel,niedrig
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,24.4,mittel,hoch,niedrig,niedrig,hoch,mittel,mittel,niedrig
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,34.56,mittel,niedrig,mittel,hoch,mittel,mittel,hoch,hoch
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,46.64,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,hoch
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,mittel,niedrig,niedrig,hoch,niedrig,mittel,hoch,hoch
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,41.93,hoch,niedrig,niedrig,hoch,niedrig,niedrig,niedrig,hoch
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91,56.5,hoch,hoch,niedrig,niedrig,hoch,hoch,niedrig,hoch
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,hoch,niedrig,hoch,hoch,hoch,niedrig,mittel,niedrig
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,niedrig,hoch,niedrig,mittel,mittel,mittel,hoch,niedrig
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,mittel,niedrig,hoch,hoch,mittel,niedrig,niedrig,niedrig
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,niedrig,hoch,niedrig,mittel,hoch,mittel,mittel,niedrig
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,53.58,mittel,hoch,niedrig,niedrig,mittel,hoch,niedrig,niedrig
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,28.6,hoch,hoch,niedrig,niedrig,hoch,hoch,niedrig,niedrig
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,mittel,hoch,hoch,mittel,mittel,niedrig,niedrig,niedrig
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52,hoch,niedrig,niedrig,mittel,niedrig,niedrig,hoch,niedrig
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,62.05,hoch,mittel,hoch,mittel,mittel,niedrig,niedrig,niedrig
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,niedrig,hoch,hoch,mittel,hoch,mittel,niedrig,niedrig
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,66.1,mittel,hoch,niedrig,niedrig,hoch,niedrig,hoch,hoch
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,17.82,niedrig,mittel,hoch,niedrig,mittel,hoch,mittel,niedrig
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,hoch,niedrig,niedrig,mittel,niedrig,mittel,mittel,niedrig
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,34.2,niedrig,niedrig,hoch,mittel,mittel,hoch,mittel,hoch
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14,24.99,niedrig,niedrig,hoch,niedrig,mittel,hoch,hoch,niedrig
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.44,mittel,hoch,niedrig,mittel,niedrig,mittel,niedrig,niedrig
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,mittel,niedrig,niedrig,mittel,niedrig,mittel,hoch,hoch
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14,21.6,niedrig,niedrig,hoch,niedrig,mittel,hoch,mittel,niedrig
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,mittel,niedrig,niedrig,mittel,niedrig,mittel,hoch,hoch
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,hoch,niedrig,niedrig,mittel,niedrig,hoch,mittel,niedrig
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,mittel,niedrig,niedrig,mittel,niedrig,mittel,hoch,niedrig
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,mittel,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,22.95,mittel,niedrig,mittel,niedrig,mittel,mittel,hoch,niedrig
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,55.6,hoch,hoch,niedrig,mittel,mittel,niedrig,mittel,niedrig
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,niedrig,mittel,hoch,mittel,mittel,hoch,niedrig,niedrig
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.77,hoch,mittel,mittel,niedrig,hoch,mittel,niedrig,hoch
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,mittel,niedrig,hoch,mittel,hoch,niedrig,mittel,niedrig
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,hoch,niedrig,niedrig,hoch,niedrig,mittel,mittel,niedrig
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,mittel,hoch,niedrig,mittel,mittel,niedrig,hoch,niedrig
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.44,mittel,hoch,niedrig,mittel,niedrig,mittel,niedrig,niedrig
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,niedrig
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.08,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,59.8,mittel,hoch,niedrig,mittel,mittel,hoch,niedrig,niedrig
355.0,19.0,97.0,145.0,12.3,967.0,871.0,28,55.45,hoch,mittel,mittel,niedrig,hoch,mittel,hoch,niedrig
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,mittel,niedrig,niedrig,hoch,niedrig,mittel,hoch,niedrig
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,mittel,hoch,niedrig,mittel,hoch,niedrig,mittel,niedrig
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,niedrig,hoch,hoch,hoch,hoch,niedrig,niedrig,niedrig
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,56.63,mittel,mittel,hoch,niedrig,hoch,hoch,mittel,hoch
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,35.3,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,niedrig
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,niedrig,mittel,niedrig,mittel,niedrig,niedrig,hoch,niedrig
194.7,0.0,100.5,170.2,7.5,998.0,901.8,100,44.28,niedrig,niedrig,hoch,niedrig,mittel,mittel,hoch,hoch
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,niedrig,hoch,hoch,mittel,hoch,niedrig,mittel,niedrig
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38,mittel,hoch,niedrig,mittel,niedrig,hoch,niedrig,niedrig
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.59,niedrig,hoch,niedrig,mittel,niedrig,niedrig,hoch,hoch
387.0,20.0,94.0,157.0,11.6,938.0,845.0,7,41.67,hoch,mittel,mittel,niedrig,hoch,niedrig,hoch,niedrig
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,82.6,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,hoch
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,40.27,hoch,hoch,niedrig,hoch,niedrig,niedrig,niedrig,hoch
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,42.33,niedrig,hoch,niedrig,hoch,niedrig,niedrig,niedrig,hoch
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56,56.85,mittel,niedrig,hoch,niedrig,hoch,hoch,mittel,hoch
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,25.48,niedrig,niedrig,hoch,mittel,mittel,hoch,mittel,niedrig
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,40.2,hoch,hoch,niedrig,niedrig,hoch,niedrig,hoch,niedrig
356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28,59.0,hoch,hoch,niedrig,niedrig,mittel,hoch,niedrig,niedrig
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,mittel,niedrig,niedrig,hoch,niedrig,mittel,hoch,hoch
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,niedrig,hoch,niedrig,mittel,niedrig,mittel,hoch,niedrig
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,mittel,hoch,niedrig,mittel,mittel,niedrig,hoch,niedrig
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3,21.02,mittel,niedrig,hoch,niedrig,hoch,mittel,hoch,niedrig
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,3,15.34,mittel,niedrig,hoch,niedrig,hoch,hoch,mittel,niedrig
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26,mittel,niedrig,niedrig,mittel,niedrig,mittel,hoch,niedrig
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,51.02,hoch,niedrig,niedrig,mittel,mittel,niedrig,hoch,niedrig
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,63.14,mittel,mittel,mittel,niedrig,hoch,hoch,mittel,niedrig
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,68.5,hoch,mittel,niedrig,niedrig,hoch,mittel,hoch,niedrig
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.3,hoch,hoch,niedrig,niedrig,hoch,mittel,mittel,niedrig
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57,mittel,hoch,niedrig,mittel,niedrig,mittel,niedrig,niedrig
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,niedrig,hoch,niedrig,hoch,niedrig,mittel,niedrig,hoch
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.73,mittel,niedrig,hoch,mittel,mittel,hoch,mittel,niedrig
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,hoch,niedrig,niedrig,mittel,niedrig,hoch,hoch,hoch
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3,14.94,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,25.61,hoch,mittel,hoch,hoch,mittel,niedrig,niedrig,niedrig
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,44.64,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,niedrig
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,hoch,niedrig,niedrig,mittel,niedrig,niedrig,mittel,niedrig
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.89,mittel,hoch,niedrig,hoch,niedrig,mittel,niedrig,niedrig
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,mittel,niedrig,hoch,hoch,hoch,niedrig,niedrig,niedrig
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,mittel,hoch,mittel,mittel,mittel,niedrig,niedrig,niedrig
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,61.8,hoch,mittel,niedrig,niedrig,hoch,niedrig,mittel,niedrig
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,mittel,hoch,niedrig,hoch,niedrig,mittel,niedrig,hoch
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,66.82,mittel,mittel,mittel,niedrig,hoch,hoch,mittel,hoch
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,mittel,hoch,niedrig,niedrig,mittel,mittel,mittel,niedrig
424.0,22.0,132.0,178.0,8.5,882.0,750.0,3,32.01,hoch,mittel,hoch,mittel,mittel,niedrig,niedrig,niedrig
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,53.66,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,hoch
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,hoch,niedrig,niedrig,hoch,niedrig,mittel,mittel,hoch
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,21.97,niedrig,mittel,hoch,hoch,mittel,mittel,mittel,niedrig
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,28.24,niedrig,hoch,niedrig,mittel,niedrig,hoch,hoch,niedrig
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54,mittel,niedrig,niedrig,mittel,niedrig,hoch,mittel,niedrig
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7,40.29,hoch,mittel,hoch,niedrig,mittel,niedrig,niedrig,niedrig
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.42,mittel,hoch,niedrig,mittel,niedrig,mittel,niedrig,niedrig
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91,75.5,hoch,mittel,niedrig,niedrig,hoch,mittel,hoch,hoch
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.29,hoch,mittel,niedrig,niedrig,hoch,niedrig,hoch,niedrig
